"","nuts_id","type_of_class","month_date","year_date","MIS","statistical_unit"
"65","DE111","Livestock",8,2018,7,"nuts3"
"66","DE111","Livestock",8,2020,1,"nuts3"
"67","DE111","Livestock",9,2003,2,"nuts3"
"68","DE111","Livestock",9,2018,2,"nuts3"
"69","DE111","Livestock",10,2019,1,"nuts3"
"70","DE111","Livestock",10,2020,1,"nuts3"
"71","DE111","Livestock",12,2017,1,"nuts3"
"72","DE111","Livestock",12,2018,3,"nuts3"
"73","DE111","Livestock",12,2020,1,"nuts3"
"74","DE111","Crop yield losses",1,2019,1,"nuts3"
"75","DE111","Crop yield losses",2,2019,1,"nuts3"
"76","DE111","Crop yield losses",2,2020,1,"nuts3"
"77","DE111","Crop yield losses",3,2008,1,"nuts3"
"78","DE111","Crop yield losses",3,2019,2,"nuts3"
"79","DE111","Crop yield losses",4,2012,1,"nuts3"
"80","DE111","Crop yield losses",5,2003,1,"nuts3"
"81","DE111","Crop yield losses",5,2007,1,"nuts3"
"82","DE111","Crop yield losses",5,2011,2,"nuts3"
"83","DE111","Crop yield losses",5,2020,1,"nuts3"
"84","DE111","Crop yield losses",6,2008,1,"nuts3"
"85","DE111","Crop yield losses",6,2016,1,"nuts3"
"86","DE111","Crop yield losses",6,2019,3,"nuts3"
"87","DE111","Crop yield losses",7,2003,1,"nuts3"
"88","DE111","Crop yield losses",7,2008,1,"nuts3"
"89","DE111","Crop yield losses",7,2017,1,"nuts3"
"90","DE111","Crop yield losses",7,2018,4,"nuts3"
"91","DE111","Crop yield losses",7,2019,1,"nuts3"
"92","DE111","Crop yield losses",7,2020,1,"nuts3"
"93","DE111","Crop yield losses",8,2003,1,"nuts3"
"94","DE111","Crop yield losses",8,2014,1,"nuts3"
"95","DE111","Crop yield losses",8,2015,1,"nuts3"
"96","DE111","Crop yield losses",8,2018,5,"nuts3"
"97","DE111","Crop yield losses",8,2019,3,"nuts3"
"98","DE111","Crop yield losses",8,2020,1,"nuts3"
"99","DE111","Crop yield losses",9,2003,1,"nuts3"
"100","DE111","Crop yield losses",9,2018,1,"nuts3"
"101","DE111","Crop yield losses",10,2018,1,"nuts3"
"102","DE111","Crop yield losses",12,2014,1,"nuts3"
"103","DE111","Crop yield losses",12,2018,2,"nuts3"
"104","DE111","Crop yield losses",12,2020,2,"nuts3"
"105","DE111","Reduced food supply for livestock",1,2019,1,"nuts3"
"106","DE111","Reduced food supply for livestock",2,2017,1,"nuts3"
"107","DE111","Reduced food supply for livestock",2,2019,1,"nuts3"
"108","DE111","Reduced food supply for livestock",4,2019,1,"nuts3"
"109","DE111","Reduced food supply for livestock",5,2003,1,"nuts3"
"110","DE111","Reduced food supply for livestock",5,2007,1,"nuts3"
"111","DE111","Reduced food supply for livestock",5,2011,1,"nuts3"
"112","DE111","Reduced food supply for livestock",6,2015,1,"nuts3"
"113","DE111","Reduced food supply for livestock",6,2019,3,"nuts3"
"114","DE111","Reduced food supply for livestock",7,2006,1,"nuts3"
"115","DE111","Reduced food supply for livestock",7,2015,1,"nuts3"
"116","DE111","Reduced food supply for livestock",7,2017,1,"nuts3"
"117","DE111","Reduced food supply for livestock",7,2018,5,"nuts3"
"118","DE111","Reduced food supply for livestock",7,2019,1,"nuts3"
"119","DE111","Reduced food supply for livestock",8,2018,6,"nuts3"
"120","DE111","Reduced food supply for livestock",9,2003,2,"nuts3"
"121","DE111","Reduced food supply for livestock",10,2018,1,"nuts3"
"122","DE111","Reduced food supply for livestock",12,2018,3,"nuts3"
"123","DE111","Reduced food supply for livestock",12,2020,1,"nuts3"
"124","DE111","Reduces tree growth",5,2019,1,"nuts3"
"125","DE111","Reduces tree growth",5,2020,3,"nuts3"
"126","DE111","Reduces tree growth",6,2020,1,"nuts3"
"127","DE111","Reduces tree growth",7,2010,1,"nuts3"
"128","DE111","Reduces tree growth",7,2018,2,"nuts3"
"129","DE111","Reduces tree growth",7,2019,1,"nuts3"
"130","DE111","Reduces tree growth",7,2020,1,"nuts3"
"131","DE111","Reduces tree growth",8,2015,1,"nuts3"
"132","DE111","Reduces tree growth",8,2018,5,"nuts3"
"133","DE111","Reduces tree growth",8,2020,3,"nuts3"
"134","DE111","Reduces tree growth",9,2019,3,"nuts3"
"135","DE111","Reduces tree growth",9,2020,2,"nuts3"
"136","DE111","Reduces tree growth",10,2003,1,"nuts3"
"137","DE111","Reduces tree growth",10,2005,1,"nuts3"
"138","DE111","Reduces tree growth",10,2018,2,"nuts3"
"139","DE111","Reduces tree growth",10,2019,3,"nuts3"
"140","DE111","Reduces tree growth",10,2020,1,"nuts3"
"141","DE111","Reduces tree growth",11,2005,1,"nuts3"
"142","DE111","Reduces tree growth",11,2019,2,"nuts3"
"143","DE111","Reduces tree growth",11,2020,2,"nuts3"
"144","DE111","Reduces tree growth",12,2014,1,"nuts3"
"145","DE111","Reduces tree growth",12,2017,1,"nuts3"
"146","DE111","Decrease in timber production",1,2019,1,"nuts3"
"147","DE111","Decrease in timber production",3,2004,1,"nuts3"
"148","DE111","Decrease in timber production",3,2016,1,"nuts3"
"149","DE111","Decrease in timber production",5,2020,2,"nuts3"
"150","DE111","Decrease in timber production",6,2019,1,"nuts3"
"151","DE111","Decrease in timber production",6,2020,1,"nuts3"
"152","DE111","Decrease in timber production",7,2020,1,"nuts3"
"153","DE111","Decrease in timber production",8,2018,2,"nuts3"
"154","DE111","Decrease in timber production",8,2020,3,"nuts3"
"155","DE111","Decrease in timber production",9,2018,1,"nuts3"
"156","DE111","Decrease in timber production",9,2019,2,"nuts3"
"157","DE111","Decrease in timber production",9,2020,3,"nuts3"
"158","DE111","Decrease in timber production",10,2003,1,"nuts3"
"159","DE111","Decrease in timber production",10,2018,2,"nuts3"
"160","DE111","Decrease in timber production",10,2019,3,"nuts3"
"161","DE111","Decrease in timber production",10,2020,1,"nuts3"
"162","DE111","Decrease in timber production",11,2005,1,"nuts3"
"163","DE111","Decrease in timber production",11,2019,1,"nuts3"
"164","DE111","Decrease in timber production",11,2020,2,"nuts3"
"165","DE111","Decrease in timber production",12,2014,1,"nuts3"
"166","DE111","Decrease in timber production",12,2018,1,"nuts3"
"167","DE111","Pest in forestry",5,2020,3,"nuts3"
"168","DE111","Pest in forestry",6,2020,1,"nuts3"
"169","DE111","Pest in forestry",7,2006,1,"nuts3"
"170","DE111","Pest in forestry",7,2010,1,"nuts3"
"171","DE111","Pest in forestry",7,2019,1,"nuts3"
"172","DE111","Pest in forestry",7,2020,1,"nuts3"
"173","DE111","Pest in forestry",8,2015,1,"nuts3"
"174","DE111","Pest in forestry",8,2018,2,"nuts3"
"175","DE111","Pest in forestry",8,2019,1,"nuts3"
"176","DE111","Pest in forestry",8,2020,3,"nuts3"
"177","DE111","Pest in forestry",9,2018,1,"nuts3"
"178","DE111","Pest in forestry",9,2019,2,"nuts3"
"179","DE111","Pest in forestry",9,2020,2,"nuts3"
"180","DE111","Pest in forestry",10,2003,1,"nuts3"
"181","DE111","Pest in forestry",10,2018,3,"nuts3"
"182","DE111","Pest in forestry",10,2019,2,"nuts3"
"183","DE111","Pest in forestry",10,2020,1,"nuts3"
"184","DE111","Pest in forestry",11,2005,1,"nuts3"
"185","DE111","Pest in forestry",11,2019,2,"nuts3"
"186","DE111","Pest in forestry",11,2020,2,"nuts3"
"187","DE111","Pest in forestry",12,2014,1,"nuts3"
"188","DE111","Pest in forestry",12,2018,1,"nuts3"
"189","DE111","Transport infrastructure",2,2017,1,"nuts3"
"190","DE111","Transport infrastructure",3,2012,1,"nuts3"
"191","DE111","Transport infrastructure",3,2019,2,"nuts3"
"192","DE111","Transport infrastructure",4,2012,1,"nuts3"
"193","DE111","Transport infrastructure",5,2007,1,"nuts3"
"194","DE111","Transport infrastructure",5,2011,1,"nuts3"
"195","DE111","Transport infrastructure",6,2020,1,"nuts3"
"196","DE111","Transport infrastructure",7,2018,1,"nuts3"
"197","DE111","Transport infrastructure",8,2015,1,"nuts3"
"198","DE111","Transport infrastructure",8,2018,2,"nuts3"
"199","DE111","Transport infrastructure",9,2018,1,"nuts3"
"200","DE111","Transport infrastructure",12,2017,1,"nuts3"
"201","DE111","Transport infrastructure",12,2018,1,"nuts3"
"202","DE111","Fires",2,2020,1,"nuts3"
"203","DE111","Fires",4,2020,1,"nuts3"
"204","DE111","Fires",5,2019,1,"nuts3"
"205","DE111","Fires",6,2015,1,"nuts3"
"206","DE111","Fires",7,2006,1,"nuts3"
"207","DE111","Fires",7,2010,1,"nuts3"
"208","DE111","Fires",7,2018,2,"nuts3"
"209","DE111","Fires",7,2019,1,"nuts3"
"210","DE111","Fires",8,2018,2,"nuts3"
"211","DE111","Fires",8,2019,1,"nuts3"
"212","DE111","Fires",8,2020,1,"nuts3"
"213","DE111","Fires",9,2003,1,"nuts3"
"214","DE111","Fires",9,2018,1,"nuts3"
"215","DE111","Fires",10,2018,1,"nuts3"
"216","DE111","Fires",10,2019,1,"nuts3"
"217","DE111","Fires",11,2020,1,"nuts3"
"218","DE111","Fires",12,2018,1,"nuts3"
"219","DE112","Agriculture",4,2012,2,"nuts3"
"220","DE112","Agriculture",8,2011,1,"nuts3"
"221","DE112","Agriculture",9,2000,1,"nuts3"
"222","DE112","Agriculture",12,2018,1,"nuts3"
"223","DE112","Forestry",1,2018,1,"nuts3"
"224","DE112","Forestry",7,2006,1,"nuts3"
"225","DE112","Forestry",8,2017,1,"nuts3"
"226","DE112","Forestry",9,2019,2,"nuts3"
"227","DE112","Forestry",10,2019,1,"nuts3"
"228","DE112","Forestry",11,2015,1,"nuts3"
"229","DE112","Livestock",8,2011,1,"nuts3"
"230","DE112","Livestock",9,2003,1,"nuts3"
"231","DE112","Crop yield losses",4,2012,2,"nuts3"
"232","DE112","Crop yield losses",4,2018,1,"nuts3"
"233","DE112","Crop yield losses",5,2018,1,"nuts3"
"234","DE112","Crop yield losses",8,2011,1,"nuts3"
"235","DE112","Crop yield losses",9,2000,1,"nuts3"
"236","DE112","Crop yield losses",10,2019,1,"nuts3"
"237","DE112","Reduced food supply for livestock",4,2012,2,"nuts3"
"238","DE112","Reduced food supply for livestock",8,2011,1,"nuts3"
"239","DE112","Reduced food supply for livestock",9,2000,1,"nuts3"
"240","DE112","Reduced food supply for livestock",9,2003,1,"nuts3"
"241","DE112","Reduces tree growth",1,2018,1,"nuts3"
"242","DE112","Reduces tree growth",5,2020,1,"nuts3"
"243","DE112","Reduces tree growth",7,2006,1,"nuts3"
"244","DE112","Reduces tree growth",9,2019,2,"nuts3"
"245","DE112","Reduces tree growth",10,2019,1,"nuts3"
"246","DE112","Reduces tree growth",11,2015,1,"nuts3"
"247","DE112","Decrease in timber production",1,2018,1,"nuts3"
"248","DE112","Decrease in timber production",4,2012,2,"nuts3"
"249","DE112","Decrease in timber production",10,2019,1,"nuts3"
"250","DE112","Decrease in timber production",11,2015,1,"nuts3"
"251","DE112","Pest in forestry",1,2018,1,"nuts3"
"252","DE112","Pest in forestry",7,2010,1,"nuts3"
"253","DE112","Pest in forestry",9,2012,1,"nuts3"
"254","DE112","Pest in forestry",9,2019,2,"nuts3"
"255","DE112","Pest in forestry",10,2019,1,"nuts3"
"256","DE112","Pest in forestry",11,2015,1,"nuts3"
"257","DE112","Fires",8,2011,1,"nuts3"
"258","DE113","Agriculture",4,2018,1,"nuts3"
"259","DE113","Agriculture",5,2003,1,"nuts3"
"260","DE113","Agriculture",8,2005,1,"nuts3"
"261","DE113","Agriculture",8,2015,1,"nuts3"
"262","DE113","Agriculture",10,2018,1,"nuts3"
"263","DE113","Forestry",10,2020,1,"nuts3"
"264","DE113","Forestry",11,2015,1,"nuts3"
"265","DE113","Forestry",12,2007,1,"nuts3"
"266","DE113","Livestock",5,2003,1,"nuts3"
"267","DE113","Livestock",9,2003,1,"nuts3"
"268","DE113","Livestock",10,2018,1,"nuts3"
"269","DE113","Livestock",11,2015,1,"nuts3"
"270","DE113","Crop yield losses",4,2018,1,"nuts3"
"271","DE113","Crop yield losses",5,2003,1,"nuts3"
"272","DE113","Crop yield losses",8,2005,1,"nuts3"
"273","DE113","Crop yield losses",8,2015,1,"nuts3"
"274","DE113","Crop yield losses",10,2018,1,"nuts3"
"275","DE113","Crop yield losses",11,2015,2,"nuts3"
"276","DE113","Reduced food supply for livestock",4,2018,1,"nuts3"
"277","DE113","Reduced food supply for livestock",5,2003,1,"nuts3"
"278","DE113","Reduced food supply for livestock",8,2015,1,"nuts3"
"279","DE113","Reduced food supply for livestock",9,2003,1,"nuts3"
"280","DE113","Reduced food supply for livestock",11,2015,2,"nuts3"
"281","DE113","Reduces tree growth",10,2020,1,"nuts3"
"282","DE113","Reduces tree growth",11,2015,2,"nuts3"
"283","DE113","Reduces tree growth",12,2007,1,"nuts3"
"284","DE113","Decrease in timber production",3,2016,1,"nuts3"
"285","DE113","Decrease in timber production",8,2005,1,"nuts3"
"286","DE113","Decrease in timber production",10,2020,1,"nuts3"
"287","DE113","Decrease in timber production",12,2007,1,"nuts3"
"288","DE113","Pest in forestry",10,2020,1,"nuts3"
"289","DE113","Pest in forestry",12,2007,1,"nuts3"
"290","DE113","Transport infrastructure",2,2017,1,"nuts3"
"291","DE113","Transport infrastructure",10,2018,1,"nuts3"
"292","DE113","Transport infrastructure",10,2020,1,"nuts3"
"293","DE113","Transport infrastructure",11,2015,2,"nuts3"
"294","DE113","Fires",6,2014,1,"nuts3"
"295","DE113","Fires",11,2015,1,"nuts3"
"296","DE114","Agriculture",4,2007,1,"nuts3"
"297","DE114","Agriculture",5,2012,1,"nuts3"
"298","DE114","Forestry",8,2017,1,"nuts3"
"299","DE114","Forestry",9,2019,1,"nuts3"
"300","DE114","Forestry",12,2019,1,"nuts3"
"301","DE114","Crop yield losses",4,2007,1,"nuts3"
"302","DE114","Crop yield losses",11,2015,1,"nuts3"
"303","DE114","Reduced food supply for livestock",4,2007,1,"nuts3"
"304","DE114","Reduced food supply for livestock",4,2018,1,"nuts3"
"305","DE114","Reduced food supply for livestock",11,2015,1,"nuts3"
"306","DE114","Reduces tree growth",8,2017,1,"nuts3"
"307","DE114","Decrease in timber production",12,2019,1,"nuts3"
"308","DE114","Pest in forestry",8,2017,1,"nuts3"
"309","DE114","Pest in forestry",8,2019,1,"nuts3"
"310","DE114","Transport infrastructure",11,2015,1,"nuts3"
"311","DE114","Transport infrastructure",12,2019,1,"nuts3"
"312","DE115","Agriculture",4,2017,1,"nuts3"
"313","DE115","Agriculture",5,2011,1,"nuts3"
"314","DE115","Agriculture",6,2011,1,"nuts3"
"315","DE115","Agriculture",6,2017,1,"nuts3"
"316","DE115","Agriculture",7,2017,1,"nuts3"
"317","DE115","Agriculture",8,2003,1,"nuts3"
"318","DE115","Agriculture",8,2005,1,"nuts3"
"319","DE115","Agriculture",8,2019,1,"nuts3"
"320","DE115","Agriculture",10,2019,1,"nuts3"
"321","DE115","Agriculture",11,2019,1,"nuts3"
"322","DE115","Agriculture",12,2015,1,"nuts3"
"323","DE115","Forestry",2,2019,1,"nuts3"
"324","DE115","Forestry",3,2006,1,"nuts3"
"325","DE115","Forestry",3,2018,1,"nuts3"
"326","DE115","Forestry",3,2019,1,"nuts3"
"327","DE115","Forestry",4,2017,2,"nuts3"
"328","DE115","Forestry",6,2004,1,"nuts3"
"329","DE115","Forestry",6,2019,1,"nuts3"
"330","DE115","Forestry",7,2019,3,"nuts3"
"331","DE115","Forestry",8,2003,1,"nuts3"
"332","DE115","Forestry",8,2019,1,"nuts3"
"333","DE115","Forestry",8,2020,2,"nuts3"
"334","DE115","Forestry",9,2003,1,"nuts3"
"335","DE115","Forestry",9,2018,1,"nuts3"
"336","DE115","Forestry",9,2019,1,"nuts3"
"337","DE115","Forestry",9,2020,1,"nuts3"
"338","DE115","Forestry",10,2012,1,"nuts3"
"339","DE115","Forestry",10,2018,1,"nuts3"
"340","DE115","Forestry",10,2019,2,"nuts3"
"341","DE115","Forestry",10,2020,1,"nuts3"
"342","DE115","Forestry",11,2015,1,"nuts3"
"343","DE115","Forestry",11,2018,1,"nuts3"
"344","DE115","Forestry",11,2019,3,"nuts3"
"345","DE115","Forestry",11,2020,3,"nuts3"
"346","DE115","Forestry",12,2015,1,"nuts3"
"347","DE115","Forestry",12,2018,2,"nuts3"
"348","DE115","Forestry",12,2019,2,"nuts3"
"349","DE115","Livestock",3,2014,1,"nuts3"
"350","DE115","Livestock",4,2020,1,"nuts3"
"351","DE115","Livestock",7,2017,1,"nuts3"
"352","DE115","Livestock",8,2003,1,"nuts3"
"353","DE115","Livestock",11,2019,1,"nuts3"
"354","DE115","Livestock",11,2020,1,"nuts3"
"355","DE115","Crop yield losses",4,2017,1,"nuts3"
"356","DE115","Crop yield losses",5,2011,1,"nuts3"
"357","DE115","Crop yield losses",6,2011,1,"nuts3"
"358","DE115","Crop yield losses",7,2017,1,"nuts3"
"359","DE115","Crop yield losses",8,2005,1,"nuts3"
"360","DE115","Crop yield losses",8,2019,1,"nuts3"
"361","DE115","Crop yield losses",11,2015,1,"nuts3"
"362","DE115","Reduced food supply for livestock",6,2011,1,"nuts3"
"363","DE115","Reduced food supply for livestock",7,2017,1,"nuts3"
"364","DE115","Reduced food supply for livestock",8,2003,1,"nuts3"
"365","DE115","Reduces tree growth",2,2019,1,"nuts3"
"366","DE115","Reduces tree growth",3,2006,1,"nuts3"
"367","DE115","Reduces tree growth",3,2019,1,"nuts3"
"368","DE115","Reduces tree growth",6,2004,1,"nuts3"
"369","DE115","Reduces tree growth",6,2019,1,"nuts3"
"370","DE115","Reduces tree growth",7,2019,4,"nuts3"
"371","DE115","Reduces tree growth",8,2003,2,"nuts3"
"372","DE115","Reduces tree growth",8,2019,1,"nuts3"
"373","DE115","Reduces tree growth",8,2020,2,"nuts3"
"374","DE115","Reduces tree growth",9,2003,1,"nuts3"
"375","DE115","Reduces tree growth",9,2018,1,"nuts3"
"376","DE115","Reduces tree growth",9,2019,1,"nuts3"
"377","DE115","Reduces tree growth",9,2020,1,"nuts3"
"378","DE115","Reduces tree growth",10,2012,1,"nuts3"
"379","DE115","Reduces tree growth",10,2018,1,"nuts3"
"380","DE115","Reduces tree growth",10,2020,1,"nuts3"
"381","DE115","Reduces tree growth",11,2015,1,"nuts3"
"382","DE115","Reduces tree growth",11,2018,1,"nuts3"
"383","DE115","Reduces tree growth",11,2019,3,"nuts3"
"384","DE115","Reduces tree growth",11,2020,2,"nuts3"
"385","DE115","Reduces tree growth",12,2015,1,"nuts3"
"386","DE115","Reduces tree growth",12,2018,2,"nuts3"
"387","DE115","Decrease in timber production",2,2019,1,"nuts3"
"388","DE115","Decrease in timber production",3,2006,1,"nuts3"
"389","DE115","Decrease in timber production",3,2014,1,"nuts3"
"390","DE115","Decrease in timber production",3,2018,1,"nuts3"
"391","DE115","Decrease in timber production",4,2017,2,"nuts3"
"392","DE115","Decrease in timber production",6,2004,1,"nuts3"
"393","DE115","Decrease in timber production",6,2019,1,"nuts3"
"394","DE115","Decrease in timber production",7,2019,4,"nuts3"
"395","DE115","Decrease in timber production",8,2003,2,"nuts3"
"396","DE115","Decrease in timber production",8,2005,1,"nuts3"
"397","DE115","Decrease in timber production",8,2019,1,"nuts3"
"398","DE115","Decrease in timber production",8,2020,2,"nuts3"
"399","DE115","Decrease in timber production",9,2003,1,"nuts3"
"400","DE115","Decrease in timber production",9,2018,1,"nuts3"
"401","DE115","Decrease in timber production",9,2019,1,"nuts3"
"402","DE115","Decrease in timber production",9,2020,1,"nuts3"
"403","DE115","Decrease in timber production",10,2012,1,"nuts3"
"404","DE115","Decrease in timber production",10,2018,1,"nuts3"
"405","DE115","Decrease in timber production",10,2019,2,"nuts3"
"406","DE115","Decrease in timber production",10,2020,1,"nuts3"
"407","DE115","Decrease in timber production",11,2018,1,"nuts3"
"408","DE115","Decrease in timber production",11,2019,3,"nuts3"
"409","DE115","Decrease in timber production",11,2020,2,"nuts3"
"410","DE115","Decrease in timber production",12,2015,1,"nuts3"
"411","DE115","Decrease in timber production",12,2018,2,"nuts3"
"412","DE115","Decrease in timber production",12,2019,2,"nuts3"
"413","DE115","Pest in forestry",2,2019,1,"nuts3"
"414","DE115","Pest in forestry",3,2006,1,"nuts3"
"415","DE115","Pest in forestry",3,2014,1,"nuts3"
"416","DE115","Pest in forestry",3,2018,1,"nuts3"
"417","DE115","Pest in forestry",4,2017,2,"nuts3"
"418","DE115","Pest in forestry",6,2004,1,"nuts3"
"419","DE115","Pest in forestry",6,2011,1,"nuts3"
"420","DE115","Pest in forestry",6,2019,1,"nuts3"
"421","DE115","Pest in forestry",7,2019,4,"nuts3"
"422","DE115","Pest in forestry",8,2003,1,"nuts3"
"423","DE115","Pest in forestry",8,2019,1,"nuts3"
"424","DE115","Pest in forestry",8,2020,2,"nuts3"
"425","DE115","Pest in forestry",9,2003,1,"nuts3"
"426","DE115","Pest in forestry",9,2018,1,"nuts3"
"427","DE115","Pest in forestry",9,2019,1,"nuts3"
"428","DE115","Pest in forestry",9,2020,1,"nuts3"
"429","DE115","Pest in forestry",10,2012,1,"nuts3"
"430","DE115","Pest in forestry",10,2018,1,"nuts3"
"431","DE115","Pest in forestry",10,2019,2,"nuts3"
"432","DE115","Pest in forestry",10,2020,1,"nuts3"
"433","DE115","Pest in forestry",11,2018,1,"nuts3"
"434","DE115","Pest in forestry",11,2019,3,"nuts3"
"435","DE115","Pest in forestry",11,2020,3,"nuts3"
"436","DE115","Pest in forestry",12,2015,1,"nuts3"
"437","DE115","Pest in forestry",12,2018,2,"nuts3"
"438","DE115","Pest in forestry",12,2019,2,"nuts3"
"439","DE115","Transport infrastructure",5,2011,1,"nuts3"
"440","DE115","Fires",2,2019,1,"nuts3"
"441","DE115","Fires",8,2003,2,"nuts3"
"442","DE116","Agriculture",4,2007,1,"nuts3"
"443","DE116","Agriculture",4,2012,2,"nuts3"
"444","DE116","Agriculture",8,2018,2,"nuts3"
"445","DE116","Forestry",9,2019,1,"nuts3"
"446","DE116","Livestock",8,2018,2,"nuts3"
"447","DE116","Crop yield losses",4,2007,1,"nuts3"
"448","DE116","Crop yield losses",4,2012,2,"nuts3"
"449","DE116","Crop yield losses",8,2018,2,"nuts3"
"450","DE116","Reduced food supply for livestock",4,2007,1,"nuts3"
"451","DE116","Reduced food supply for livestock",4,2012,2,"nuts3"
"452","DE116","Reduced food supply for livestock",8,2018,2,"nuts3"
"453","DE116","Reduces tree growth",9,2019,1,"nuts3"
"454","DE116","Reduces tree growth",11,2020,1,"nuts3"
"455","DE116","Decrease in timber production",4,2012,2,"nuts3"
"456","DE117","Agriculture",1,2019,1,"nuts3"
"457","DE117","Agriculture",4,2012,3,"nuts3"
"458","DE117","Agriculture",5,2011,2,"nuts3"
"459","DE117","Agriculture",5,2018,1,"nuts3"
"460","DE117","Agriculture",6,2011,1,"nuts3"
"461","DE117","Agriculture",6,2014,1,"nuts3"
"462","DE117","Agriculture",6,2019,1,"nuts3"
"463","DE117","Agriculture",7,2008,1,"nuts3"
"464","DE117","Agriculture",7,2010,1,"nuts3"
"465","DE117","Agriculture",7,2013,1,"nuts3"
"466","DE117","Agriculture",7,2014,1,"nuts3"
"467","DE117","Agriculture",7,2018,2,"nuts3"
"468","DE117","Agriculture",7,2019,1,"nuts3"
"469","DE117","Agriculture",8,2011,1,"nuts3"
"470","DE117","Agriculture",8,2012,1,"nuts3"
"471","DE117","Agriculture",8,2015,1,"nuts3"
"472","DE117","Agriculture",8,2018,2,"nuts3"
"473","DE117","Agriculture",9,2014,1,"nuts3"
"474","DE117","Agriculture",9,2015,1,"nuts3"
"475","DE117","Agriculture",10,2008,1,"nuts3"
"476","DE117","Agriculture",10,2018,1,"nuts3"
"477","DE117","Agriculture",10,2020,1,"nuts3"
"478","DE117","Forestry",1,2009,1,"nuts3"
"479","DE117","Forestry",1,2019,1,"nuts3"
"480","DE117","Forestry",4,2017,1,"nuts3"
"481","DE117","Forestry",5,2019,1,"nuts3"
"482","DE117","Forestry",6,2014,1,"nuts3"
"483","DE117","Forestry",7,2010,2,"nuts3"
"484","DE117","Forestry",8,2015,2,"nuts3"
"485","DE117","Forestry",8,2018,3,"nuts3"
"486","DE117","Forestry",8,2019,2,"nuts3"
"487","DE117","Forestry",9,2015,1,"nuts3"
"488","DE117","Forestry",11,2018,1,"nuts3"
"489","DE117","Forestry",11,2019,1,"nuts3"
"490","DE117","Forestry",12,2014,2,"nuts3"
